LATITUDE,LONGITUDE,EVENT_DATE,EVENT_TYPE
48.292,25.94,2018-01-29,P
49.981,36.253,2018-01-29,P
49.413,26.998,2018-01-29,P
46.464,30.739,2018-01-29,P
50.45,30.522,2018-01-29,S
50.427,30.545,2018-01-29,P
50.427,30.545,2018-01-29,P
46.656,32.618,2018-01-29,P
48.459,35.039,2018-01-29,R
46.656,32.618,2018-01-29,P
47.749,37.678,2018-01-29,B
47.968,37.548,2018-01-29,B
47.95,37.614,2018-01-29,B
48.079,37.764,2018-01-29,B
48.214,37.88,2018-01-29,B
47.127,37.753,2018-01-30,E
47.148,37.788,2018-01-30,B
48.34,38.324,2018-01-30,E
48.384,38.231,2018-01-30,E
48.707,39.262,2018-01-30,E
47.749,37.678,2018-01-30,B
47.922,37.571,2018-01-30,B
48.079,37.764,2018-01-30,B
48.067,37.666,2018-01-30,E
48.062,37.697,2018-01-30,E
47.943,37.505,2018-01-30,B
48.723,38.635,2018-01-30,E
47.228,37.877,2018-01-30,B
47.945,37.547,2018-01-30,B
48.053,37.71,2018-01-30,E
48.38,38.347,2018-01-30,E
48.1,37.825,2018-01-30,B
48.143,37.826,2018-01-30,B
48.133,37.808,2018-01-30,B
48.669,38.485,2018-01-30,E
50.231,23.621,2018-01-30,P
49.841,24.03,2018-01-30,P
49.841,24.03,2018-01-30,P
49.428,32.062,2018-01-30,P
48.677,39.389,2018-01-30,V
49.413,26.998,2018-01-30,S
50.427,30.545,2018-01-30,P
47.95,37.614,2018-01-30,B
48.38,38.347,2018-01-31,E
48.429,38.009,2018-01-31,B
47.266,37.779,2018-01-31,B
48.654,39.479,2018-01-31,E
48.749,38.806,2018-01-31,E
48.619,38.428,2018-01-31,E
48.139,37.75,2018-01-31,B
48.274,37.972,2018-01-31,B
48.133,37.808,2018-01-31,B
48.303,37.931,2018-01-31,B
48.371,37.993,2018-01-31,E
48.459,35.039,2018-01-31,P
48.015,37.801,2018-01-31,S
48.619,38.428,2018-01-31,S
46.754,33.349,2018-01-31,B
50.427,30.545,2018-01-31,P
50.427,30.545,2018-01-31,P
50.465,30.465,2018-01-31,P
50.454,30.598,2018-01-31,P
48.732,39.31,2018-01-31,S
48.006,38.562,2018-01-31,S
47.749,37.678,2018-01-31,B
47.95,37.614,2018-01-31,B
48.34,38.324,2018-01-31,E
47.922,37.571,2018-01-31,B
48.079,37.764,2018-01-31,B
47.571,34.396,2018-01-31,E
48.569,38.525,2018-02-01,E
48.38,38.347,2018-02-01,B
48.431,38.255,2018-02-01,E
48.534,38.4,2018-02-01,E
47.148,37.788,2018-02-01,B
48.715,38.7,2018-02-01,B
48.062,37.697,2018-02-01,B
48.672,38.56,2018-02-01,E
47.099,37.82,2018-02-01,B
48.462,38.275,2018-02-01,E
48.698,38.981,2018-02-01,E
48.473,38.457,2018-02-01,E
48.399,38.355,2018-02-01,E
48.274,37.972,2018-02-01,B
48.133,37.808,2018-02-01,B
48.172,37.86,2018-02-01,B
48.62,38.492,2018-02-01,B
47.13,37.836,2018-02-01,E
48.636,38.639,2018-02-01,E
48.584,38.357,2018-02-01,E
48.643,38.477,2018-02-01,E
48.771,38.894,2018-02-01,E
48.599,38.592,2018-02-01,E
48.262,38.043,2018-02-01,B
48.143,37.826,2018-02-01,B
48.365,38.418,2018-02-01,E
48.338,37.975,2018-02-01,B
48.619,38.428,2018-02-01,E
49.222,31.887,2018-02-01,P
51.186,24.619,2018-02-01,P
48.044,37.746,2018-02-01,B
48.015,37.801,2018-02-01,E
49.981,36.253,2018-02-01,P
50.427,30.545,2018-02-01,P
50.454,30.598,2018-02-01,P
48.015,37.801,2018-02-01,S
47.749,37.678,2018-02-01,E
48.399,38.355,2018-02-02,E
47.228,37.877,2018-02-02,E
47.316,37.809,2018-02-02,B
48.62,38.492,2018-02-02,B
47.09,37.784,2018-02-02,B
48.068,37.792,2018-02-02,E
48.431,38.255,2018-02-02,E
48.363,38.495,2018-02-02,B
48.569,38.525,2018-02-02,E
48.1,37.825,2018-02-02,B
48.143,37.826,2018-02-02,B
47.175,37.811,2018-02-02,B
47.172,37.959,2018-02-02,E
47.148,37.788,2018-02-02,B
47.172,37.854,2018-02-02,B
47.145,37.856,2018-02-02,E
48.214,37.88,2018-02-02,B
48.672,38.56,2018-02-02,E
48.172,37.86,2018-02-02,E
48.064,37.874,2018-02-02,E
47.195,37.847,2018-02-02,E
47.242,37.792,2018-02-02,B
47.235,37.864,2018-02-02,B
48.096,37.721,2018-02-02,E
47.848,35.16,2018-02-02,P
48.619,38.428,2018-02-02,E
48.13,37.859,2018-02-02,V
48.015,37.801,2018-02-02,E
48.214,37.88,2018-02-02,E
44.95,34.102,2018-02-02,S
46.464,30.739,2018-02-02,P
50.465,30.465,2018-02-02,P
50.465,30.465,2018-02-02,P
47.52,37.325,2018-02-02,S
48.133,37.808,2018-02-02,B
47.127,37.753,2018-02-02,E
48.462,38.275,2018-02-02,E
47.266,37.779,2018-02-02,E
48.139,37.75,2018-02-02,B
48.13,37.859,2018-02-03,E
48.139,37.75,2018-02-03,B
48.143,37.826,2018-02-03,B
48.431,38.255,2018-02-03,B
48.399,38.355,2018-02-03,B
48.429,38.009,2018-02-03,B
48.384,38.231,2018-02-03,B
48.096,37.721,2018-02-03,B
47.242,37.792,2018-02-03,E
48.426,38.171,2018-02-03,B
47.749,37.678,2018-02-03,B
48.804,38.736,2018-02-03,E
48.473,38.803,2018-02-03,E
48.68,38.705,2018-02-03,E
48.412,38.385,2018-02-03,E
48.133,37.808,2018-02-03,B
48.079,37.764,2018-02-03,E
48.669,38.754,2018-02-03,E
48.1,37.825,2018-02-03,B
48.622,39.499,2018-02-03,E
48.38,38.347,2018-02-03,E
48.568,38.644,2018-02-03,E
48.654,39.479,2018-02-03,B
47.148,37.788,2018-02-03,E
48.569,38.525,2018-02-03,E
47.774,37.634,2018-02-03,B
48.459,35.039,2018-02-03,P
47.848,35.16,2018-02-03,P
51.505,31.285,2018-02-03,P
50.231,23.621,2018-02-03,P
48.071,37.741,2018-02-03,E
49.804,22.985,2018-02-03,P
44.95,34.102,2018-02-03,P
49.841,24.03,2018-02-03,S
50.465,30.465,2018-02-03,R
50.427,30.454,2018-02-03,P
47.95,37.614,2018-02-03,E
48.313,38.042,2018-02-03,S
47.175,37.811,2018-02-03,B
47.716,37.592,2018-02-03,E
48.356,37.927,2018-02-03,B
47.127,37.86,2018-02-03,B
48.214,37.88,2018-02-03,B
47.749,37.678,2018-02-04,E
47.991,37.586,2018-02-04,E
48.429,38.009,2018-02-04,B
48.096,37.721,2018-02-04,E
48.431,38.255,2018-02-04,B
48.133,37.808,2018-02-04,B
47.127,37.753,2018-02-04,E
47.195,37.847,2018-02-04,B
47.175,37.811,2018-02-04,E
47.945,37.547,2018-02-04,E
48.426,38.171,2018-02-04,B
48.384,38.231,2018-02-04,E
48.622,39.499,2018-02-04,B
47.242,37.792,2018-02-04,E
48.438,38.224,2018-02-04,B
49.23,28.466,2018-02-04,P
48.071,37.741,2018-02-04,E
48.1,37.825,2018-02-04,B
48.617,22.3,2018-02-04,S
44.95,34.102,2018-02-04,P
50.465,30.465,2018-02-04,P
50.465,30.465,2018-02-04,P
50.465,30.465,2018-02-04,P
47.95,37.614,2018-02-04,E
50.493,30.441,2018-02-04,P
47.154,37.862,2018-02-04,B
48.068,37.792,2018-02-04,E
48.174,37.786,2018-02-04,E
48.356,37.927,2018-02-04,B
47.148,37.788,2018-02-04,B
48.38,38.347,2018-02-05,E
48.569,38.525,2018-02-05,B
47.118,38.074,2018-02-05,E
48.431,38.255,2018-02-05,B
47.127,37.753,2018-02-05,E
48.473,38.803,2018-02-05,E
47.316,37.809,2018-02-05,B
48.338,37.975,2018-02-05,B
48.143,37.826,2018-02-05,B
48.384,38.231,2018-02-05,E
48.096,37.721,2018-02-05,E
48.377,37.964,2018-02-05,B
48.244,37.975,2018-02-05,E
47.13,37.836,2018-02-05,B
48.133,37.808,2018-02-05,B
48.426,38.171,2018-02-05,E
47.127,37.86,2018-02-05,B
47.315,37.845,2018-02-05,B
48.1,37.825,2018-02-05,E
47.242,37.792,2018-02-05,E
48.32,37.922,2018-02-05,E
48.462,38.275,2018-02-05,E
47.266,37.779,2018-02-05,B
48.274,37.972,2018-02-05,E
48.303,37.931,2018-02-05,E
49.23,28.466,2018-02-05,P
50.759,25.342,2018-02-05,P
49.841,24.03,2018-02-05,P
48.459,35.039,2018-02-05,P
46.464,30.739,2018-02-05,P
50.45,30.522,2018-02-05,P
47.63,37.843,2018-02-05,E
50.45,30.522,2018-02-05,P
49.981,36.253,2018-02-05,P
49.981,36.253,2018-02-05,R
47.922,37.571,2018-02-05,B
47.41,38.025,2018-02-05,E
48.214,37.88,2018-02-05,B
47.995,37.631,2018-02-05,B
47.154,37.862,2018-02-05,B
48.337,38.405,2018-02-05,E
47.749,37.678,2018-02-05,B
48.071,37.741,2018-02-05,B
47.175,37.811,2018-02-05,B
47.573,37.878,2018-02-05,B
47.749,37.678,2018-02-06,E
48.313,38.042,2018-02-06,E
48.569,38.525,2018-02-06,B
48.669,38.485,2018-02-06,B
48.079,37.764,2018-02-06,E
48.534,38.4,2018-02-06,E
48.38,38.347,2018-02-06,B
48.34,38.324,2018-02-06,E
48.654,39.479,2018-02-06,B
48.584,38.357,2018-02-06,E
48.619,38.428,2018-02-06,E
48.749,38.806,2018-02-06,E
48.431,38.255,2018-02-06,B
48.1,37.825,2018-02-06,B
49.115,38.595,2018-02-06,B
48.426,38.171,2018-02-06,B
48.139,37.75,2018-02-06,E
48.599,38.592,2018-02-06,E
48.377,37.964,2018-02-06,E
48.143,37.826,2018-02-06,B
48.204,38.082,2018-02-06,E
48.52,38.58,2018-02-06,B
47.242,37.792,2018-02-06,E
48.654,39.405,2018-02-06,E
48.692,38.604,2018-02-06,E
48.096,37.721,2018-02-06,B
48.338,37.975,2018-02-06,B
48.262,38.043,2018-02-06,E
48.057,38.438,2018-02-06,B
48.133,37.808,2018-02-06,B
48.303,37.931,2018-02-06,E
47.13,37.836,2018-02-06,E
49.012,38.38,2018-02-06,E
47.584,37.657,2018-02-06,B
48.438,38.531,2018-02-06,E
48.679,38.514,2018-02-06,E
48.473,38.457,2018-02-06,E
48.13,37.859,2018-02-06,B
48.453,39.411,2018-02-06,E
47.909,33.393,2018-02-06,P
45.709,34.389,2018-02-06,V
48.071,37.741,2018-02-06,E
48.015,37.801,2018-02-06,E
49.115,38.595,2018-02-06,S
47.13,37.571,2018-02-06,S
48.006,37.51,2018-02-06,E
48.4,37.971,2018-02-06,E
47.8,38.487,2018-02-06,S
47.542,37.86,2018-02-06,S
47.63,37.756,2018-02-06,E
48.022,38.646,2018-02-06,S
48.015,37.801,2018-02-06,S
48.313,38.042,2018-02-06,S
47.127,37.753,2018-02-06,E
47.573,37.878,2018-02-06,S
48.399,38.355,2018-02-06,S
47.266,37.779,2018-02-06,E
47.099,37.82,2018-02-06,B
47.75,38.031,2018-02-06,S
47.41,38.025,2018-02-06,S
47.148,37.788,2018-02-06,B
47.749,37.678,2018-02-07,E
48.313,38.042,2018-02-07,E
48.13,37.859,2018-02-07,E
48.569,38.525,2018-02-07,B
48.431,38.255,2018-02-07,B
48.534,38.4,2018-02-07,B
48.395,38.492,2018-02-07,E
48.727,38.968,2018-02-07,B
48.399,38.355,2018-02-07,E
48.332,37.837,2018-02-07,E
48.749,38.806,2018-02-07,E
48.633,38.378,2018-02-07,E
48.584,38.357,2018-02-07,E
48.429,38.009,2018-02-07,B
48.672,38.56,2018-02-07,E
48.654,39.479,2018-02-07,B
47.774,37.634,2018-02-07,E
48.09,37.825,2018-02-07,E
48.618,39.449,2018-02-07,E
48.663,39.31,2018-02-07,E
47.148,37.788,2018-02-07,B
48.128,37.669,2018-02-07,E
48.38,38.347,2018-02-07,E
48.384,38.231,2018-02-07,B
48.727,39.145,2018-02-07,E
48.451,38.563,2018-02-07,E
48.431,38.352,2018-02-07,E
48.354,38.249,2018-02-07,B
48.717,39.67,2018-02-07,E
48.139,37.75,2018-02-07,E
48.358,38.175,2018-02-07,E
48.34,38.324,2018-02-07,E
48.338,37.975,2018-02-07,E
48.143,37.826,2018-02-07,E
48.62,38.492,2018-02-07,E
48.643,38.477,2018-02-07,E
48.466,38.16,2018-02-07,E
48.343,38.068,2018-02-07,E
47.767,37.58,2018-02-07,B
48.68,38.705,2018-02-07,E
48.692,38.604,2018-02-07,E
48.068,37.792,2018-02-07,E
47.127,37.86,2018-02-07,E
48.656,38.802,2018-02-07,E
48.636,38.639,2018-02-07,E
47.154,37.862,2018-02-07,E
48.462,38.275,2018-02-07,B
48.63,38.549,2018-02-07,E
48.096,37.721,2018-02-07,B
48.426,38.171,2018-02-07,B
48.311,38.161,2018-02-07,B
48.1,37.825,2018-02-07,E
48.719,38.569,2018-02-07,B
48.619,38.428,2018-02-07,E
48.015,37.801,2018-02-07,E
48.133,37.808,2018-02-07,B
49.981,36.253,2018-02-07,P
48.015,37.801,2018-02-07,S
48.459,35.039,2018-02-07,P
46.464,30.739,2018-02-07,V
50.45,30.522,2018-02-07,V
50.427,30.545,2018-02-07,P
50.465,30.465,2018-02-07,P
48.426,38.171,2018-02-07,S
48.015,37.801,2018-02-07,S
48.4,37.971,2018-02-07,B
48.47,39.502,2018-02-07,E
48.067,37.666,2018-02-07,E
47.099,37.82,2018-02-07,E
48.313,38.042,2018-02-08,E
48.431,38.255,2018-02-08,B
48.34,38.324,2018-02-08,E
48.429,38.009,2018-02-08,B
48.332,37.837,2018-02-08,E
48.384,38.231,2018-02-08,B
48.431,38.352,2018-02-08,E
48.1,37.825,2018-02-08,B
48.133,37.808,2018-02-08,B
47.242,37.792,2018-02-08,E
48.274,37.972,2018-02-08,B
48.244,37.975,2018-02-08,E
48.249,37.788,2018-02-08,E
48.015,37.801,2018-02-08,E
50.45,30.522,2018-02-08,V
50.45,30.522,2018-02-08,R
48.193,37.917,2018-02-08,B
47.749,37.678,2018-02-08,B
48.405,38.082,2018-02-08,B
47.175,37.811,2018-02-08,B
47.228,37.877,2018-02-08,B
47.382,37.962,2018-02-08,B
48.067,37.666,2018-02-08,E
48.356,37.927,2018-02-08,B
47.099,37.82,2018-02-08,E
48.079,37.764,2018-02-08,B
47.694,37.837,2018-02-08,B
47.148,37.788,2018-02-08,E
48.13,37.859,2018-02-08,B
48.062,37.697,2018-02-08,B
47.835,37.567,2018-02-08,B
48.793,39.697,2018-02-08,B
48.431,38.255,2018-02-09,B
48.067,37.666,2018-02-09,B
47.835,37.567,2018-02-09,B
48.429,38.009,2018-02-09,B
48.619,38.428,2018-02-09,B
48.438,38.224,2018-02-09,B
48.332,37.837,2018-02-09,E
48.252,37.936,2018-02-09,E
48.1,37.825,2018-02-09,B
48.207,37.973,2018-02-09,B
48.068,37.792,2018-02-09,E
48.096,37.721,2018-02-09,E
48.584,38.357,2018-02-09,E
48.354,38.249,2018-02-09,E
47.228,37.877,2018-02-09,B
48.139,37.75,2018-02-09,B
48.114,38.166,2018-02-09,E
48.143,37.826,2018-02-09,E
48.133,37.808,2018-02-09,B
44.612,33.524,2018-02-09,P
50.465,30.465,2018-02-09,P
50.465,30.465,2018-02-09,P
50.45,30.522,2018-02-09,P
46.656,32.618,2018-02-09,S
47.8,38.487,2018-02-09,S
48.337,38.405,2018-02-09,S
47.749,37.678,2018-02-10,B
48.356,37.927,2018-02-10,B
47.235,37.864,2018-02-10,E
48.214,37.88,2018-02-10,B
48.062,37.697,2018-02-10,B
48.429,38.009,2018-02-10,B
47.175,37.811,2018-02-10,B
48.431,38.255,2018-02-10,B
48.399,38.355,2018-02-10,E
48.34,38.324,2018-02-10,B
48.438,38.224,2018-02-10,E
48.619,38.428,2018-02-10,B
48.749,38.806,2018-02-10,E
47.192,37.725,2018-02-10,B
48.133,37.808,2018-02-10,B
48.139,37.75,2018-02-10,E
48.384,38.231,2018-02-10,E
48.498,38.29,2018-02-10,E
47.127,37.86,2018-02-10,E
47.945,37.547,2018-02-10,B
48.1,37.825,2018-02-10,E
48.096,37.721,2018-02-10,E
48.518,38.232,2018-02-10,E
48.473,38.457,2018-02-10,E
48.757,38.691,2018-02-10,B
48.462,38.275,2018-02-10,E
47.172,37.854,2018-02-10,B
47.242,37.792,2018-02-10,B
50.922,34.8,2018-02-10,P
46.656,32.618,2018-02-10,P
49.23,28.466,2018-02-10,S
48.015,37.801,2018-02-10,B
47.968,37.548,2018-02-10,B
48.044,37.746,2018-02-10,E
46.464,30.739,2018-02-10,P
47.95,37.614,2018-02-10,B
47.805,37.577,2018-02-10,S
48.4,37.971,2018-02-10,E
47.749,37.678,2018-02-11,B
48.416,38.135,2018-02-11,E
47.175,37.811,2018-02-11,B
47.922,37.571,2018-02-11,B
48.133,37.808,2018-02-11,B
48.079,37.764,2018-02-11,B
47.148,37.788,2018-02-11,E
48.429,38.009,2018-02-11,B
48.139,37.75,2018-02-11,B
47.099,37.82,2018-02-11,E
47.192,37.725,2018-02-11,E
48.757,38.963,2018-02-11,B
48.431,38.255,2018-02-11,B
48.431,38.352,2018-02-11,B
47.999,37.941,2018-02-11,B
48.354,38.249,2018-02-11,E
48.771,38.797,2018-02-11,E
48.1,37.825,2018-02-11,B
48.38,38.347,2018-02-11,E
48.463,37.883,2018-02-11,E
48.384,38.231,2018-02-11,E
50.219,30.654,2018-02-11,P
46.464,30.739,2018-02-11,P
47.95,37.614,2018-02-11,B
48.4,37.971,2018-02-11,B
48.473,38.803,2018-02-11,E
47.154,37.862,2018-02-11,B
48.096,37.721,2018-02-12,B
47.148,37.788,2018-02-12,B
48.429,38.009,2018-02-12,E
48.62,38.492,2018-02-12,E
48.438,38.224,2018-02-12,E
48.332,37.837,2018-02-12,E
48.669,38.485,2018-02-12,E
48.426,38.171,2018-02-12,E
48.749,38.806,2018-02-12,B
48.633,38.378,2018-02-12,E
48.745,38.907,2018-02-12,B
48.128,37.669,2018-02-12,E
48.372,37.888,2018-02-12,E
48.473,38.457,2018-02-12,E
48.09,37.825,2018-02-12,E
48.748,38.869,2018-02-12,E
48.1,37.825,2018-02-12,B
48.384,38.231,2018-02-12,B
48.431,38.352,2018-02-12,E
47.242,37.792,2018-02-12,E
48.462,38.275,2018-02-12,E
48.143,37.826,2018-02-12,E
48.139,37.75,2018-02-12,E
47.266,37.779,2018-02-12,E
47.749,37.678,2018-02-12,E
48.431,38.255,2018-02-12,B
48.133,37.808,2018-02-12,B
50.265,28.677,2018-02-12,P
48.115,39.091,2018-02-12,P
50.353,30.955,2018-02-12,P
47.457,37.868,2018-02-12,B
50.427,30.545,2018-02-12,R
50.465,30.465,2018-02-12,P
50.45,30.522,2018-02-12,S
48.006,37.51,2018-02-12,S
48.638,35.246,2018-02-12,S
48.922,24.71,2018-02-12,R
48.4,37.971,2018-02-12,E
48.079,37.764,2018-02-12,B
47.995,37.631,2018-02-13,B
47.749,37.678,2018-02-13,E
48.569,38.525,2018-02-13,E
48.384,38.231,2018-02-13,B
48.431,38.255,2018-02-13,B
48.584,38.357,2018-02-13,E
48.079,37.764,2018-02-13,E
48.534,38.4,2018-02-13,E
48.429,38.009,2018-02-13,E
48.399,38.355,2018-02-13,E
48.34,38.324,2018-02-13,E
48.438,38.224,2018-02-13,E
48.654,39.479,2018-02-13,E
48.633,38.378,2018-02-13,E
47.573,37.878,2018-02-13,B
48.365,38.418,2018-02-13,E
48.619,38.428,2018-02-13,E
48.358,38.175,2018-02-13,B
48.27,38.145,2018-02-13,B
47.922,37.571,2018-02-13,E
48.431,38.352,2018-02-13,E
48.586,38.928,2018-02-13,E
47.148,37.788,2018-02-13,B
48.096,37.721,2018-02-13,B
48.416,38.135,2018-02-13,E
48.425,38.102,2018-02-13,E
48.133,37.808,2018-02-13,B
47.175,37.811,2018-02-13,E
48.473,38.457,2018-02-13,E
48.354,38.249,2018-02-13,E
48.451,38.563,2018-02-13,E
48.015,37.801,2018-02-13,E
48.071,37.741,2018-02-13,E
49.981,36.253,2018-02-13,P
45.193,33.367,2018-02-13,S
50.427,30.454,2018-02-13,P
46.464,30.739,2018-02-13,R
48.4,37.971,2018-02-13,E
47.542,37.86,2018-02-14,B
47.749,37.678,2018-02-14,B
48.1,37.825,2018-02-14,B
48.274,37.972,2018-02-14,E
48.079,37.764,2018-02-14,B
47.991,37.586,2018-02-14,B
48.062,37.697,2018-02-14,B
48.133,37.808,2018-02-14,B
48.174,37.786,2018-02-14,B
48.006,37.51,2018-02-14,B
48.384,38.231,2018-02-14,B
48.534,38.4,2018-02-14,E
47.148,37.788,2018-02-14,B
48.38,38.347,2018-02-14,E
48.067,37.666,2018-02-14,E
48.425,38.102,2018-02-14,B
48.068,37.792,2018-02-14,B
47.945,37.547,2018-02-14,B
48.473,38.457,2018-02-14,E
47.578,37.581,2018-02-14,E
48.672,38.56,2018-02-14,B
48.172,37.86,2018-02-14,B
48.693,38.514,2018-02-14,E
47.531,37.564,2018-02-14,B
47.55,37.651,2018-02-14,B
48.429,38.009,2018-02-14,B
48.431,38.352,2018-02-14,E
47.172,37.854,2018-02-14,E
47.408,37.898,2018-02-14,E
48.358,38.175,2018-02-14,B
47.442,37.87,2018-02-14,E
47.45,37.942,2018-02-14,B
47.207,37.75,2018-02-14,E
47.316,37.809,2018-02-14,B
48.34,38.324,2018-02-14,E
48.669,38.485,2018-02-14,E
48.139,37.75,2018-02-14,B
48.354,38.249,2018-02-14,E
48.646,38.305,2018-02-14,E
47.943,37.505,2018-02-14,B
47.266,37.779,2018-02-14,B
47.261,37.743,2018-02-14,B
47.242,37.792,2018-02-14,B
48.569,38.525,2018-02-14,B
48.431,38.255,2018-02-14,B
47.099,37.82,2018-02-14,B
48.148,37.298,2018-02-14,P
48.205,37.339,2018-02-14,P
48.071,37.741,2018-02-14,B
48.015,37.801,2018-02-14,S
51.574,26.565,2018-02-14,R
49.841,24.03,2018-02-14,S
47.95,37.614,2018-02-14,B
47.716,37.592,2018-02-14,B
48.643,39.031,2018-02-14,S
48.648,39.112,2018-02-14,S
48.749,38.806,2018-02-14,S
48.627,38.972,2018-02-14,S
48.4,37.971,2018-02-14,B
47.749,37.678,2018-02-15,B
47.175,37.811,2018-02-15,B
48.356,37.927,2018-02-15,B
47.945,37.547,2018-02-15,B
48.068,37.792,2018-02-15,E
48.34,38.324,2018-02-15,B
48.431,38.255,2018-02-15,B
48.399,38.355,2018-02-15,E
47.148,37.788,2018-02-15,B
48.569,38.525,2018-02-15,E
47.316,37.809,2018-02-15,E
47.805,37.577,2018-02-15,B
47.266,37.779,2018-02-15,E
47.099,37.82,2018-02-15,E
48.384,38.231,2018-02-15,B
48.462,38.275,2018-02-15,B
48.354,38.249,2018-02-15,B
48.62,38.492,2018-02-15,B
48.671,38.603,2018-02-15,E
48.313,38.042,2018-02-15,B
47.542,37.86,2018-02-15,E
48.432,38.068,2018-02-15,E
48.133,37.808,2018-02-15,B
48.274,37.972,2018-02-15,E
47.127,37.753,2018-02-15,B
48.771,38.797,2018-02-15,E
48.338,37.975,2018-02-15,E
47.5,37.827,2018-02-15,E
48.143,37.826,2018-02-15,B
48.431,38.352,2018-02-15,B
48.067,37.666,2018-02-15,E
48.274,38.098,2018-02-15,E
47.242,37.792,2018-02-15,E
48.693,38.514,2018-02-15,E
48.079,37.764,2018-02-15,E
47.542,37.781,2018-02-15,B
48.205,37.339,2018-02-15,P
48.071,37.741,2018-02-15,B
48.945,24.371,2018-02-15,E
45.446,34.74,2018-02-15,P
50.427,30.454,2018-02-15,R
47.635,37.809,2018-02-15,B
48.139,37.75,2018-02-15,S
47.542,37.86,2018-02-15,S
48.313,38.042,2018-02-15,S
48.006,37.51,2018-02-15,S
48.067,37.666,2018-02-15,S
47.835,37.567,2018-02-15,S
48.015,37.801,2018-02-15,S
48.244,37.975,2018-02-16,B
47.922,37.571,2018-02-16,B
47.127,37.86,2018-02-16,B
48.303,37.931,2018-02-16,B
48.313,38.042,2018-02-16,B
48.34,38.324,2018-02-16,E
48.431,38.255,2018-02-16,B
48.399,38.355,2018-02-16,B
48.438,38.224,2018-02-16,E
48.534,38.4,2018-02-16,E
48.569,38.525,2018-02-16,E
48.749,38.806,2018-02-16,B
48.72,39.426,2018-02-16,B
48.372,37.888,2018-02-16,E
47.805,37.577,2018-02-16,B
48.619,38.428,2018-02-16,B
48.354,38.249,2018-02-16,E
48.567,39.317,2018-02-16,E
48.143,37.826,2018-02-16,B
48.384,38.231,2018-02-16,B
48.38,38.347,2018-02-16,E
48.133,37.808,2018-02-16,B
48.412,38.385,2018-02-16,E
48.462,38.275,2018-02-16,E
48.1,37.825,2018-02-16,B
48.497,38.672,2018-02-16,B
48.274,37.972,2018-02-16,E
47.749,37.678,2018-02-16,E
48.789,39.308,2018-02-16,B
48.139,37.75,2018-02-16,E
48.592,38.301,2018-02-16,E
48.643,38.477,2018-02-16,E
47.148,37.788,2018-02-16,E
47.774,37.634,2018-02-16,E
48.633,38.378,2018-02-16,E
48.431,38.352,2018-02-16,B
48.498,38.29,2018-02-16,E
47.099,37.82,2018-02-16,E
47.242,37.792,2018-02-16,B
47.945,37.547,2018-02-16,E
48.669,38.754,2018-02-16,B
49.072,27.347,2018-02-16,P
48.015,37.801,2018-02-16,B
49.981,36.253,2018-02-16,R
46.464,30.739,2018-02-16,P
50.427,30.454,2018-02-16,S
46.464,30.739,2018-02-16,P
48.669,38.754,2018-02-16,S
50.45,30.522,2018-02-16,S
45.349,28.841,2018-02-16,S
48.015,37.801,2018-02-16,S
48.416,38.135,2018-02-17,B
47.175,37.811,2018-02-17,B
48.244,37.975,2018-02-17,B
48.429,38.009,2018-02-17,B
48.313,38.042,2018-02-17,E
48.384,38.231,2018-02-17,B
48.431,38.255,2018-02-17,B
48.067,37.666,2018-02-17,B
48.393,37.845,2018-02-17,E
47.945,37.547,2018-02-17,B
48.534,38.4,2018-02-17,E
48.748,38.869,2018-02-17,B
48.669,38.754,2018-02-17,B
48.749,38.806,2018-02-17,B
47.774,37.634,2018-02-17,E
48.13,37.859,2018-02-17,B
48.473,38.457,2018-02-17,E
48.38,38.347,2018-02-17,E
48.698,38.981,2018-02-17,E
47.991,37.586,2018-02-17,E
48.518,38.232,2018-02-17,E
47.148,37.788,2018-02-17,E
47.099,37.82,2018-02-17,B
48.399,38.355,2018-02-17,E
47.266,37.779,2018-02-17,B
48.34,38.324,2018-02-17,E
48.669,38.485,2018-02-17,B
48.62,38.492,2018-02-17,B
48.354,38.249,2018-02-17,B
48.133,37.808,2018-02-17,B
48.692,38.604,2018-02-17,E
48.1,37.825,2018-02-17,B
48.412,38.385,2018-02-17,E
50.493,30.441,2018-02-17,R
48.4,37.971,2018-02-17,B
47.154,37.862,2018-02-17,B
48.416,38.135,2018-02-18,B
47.127,37.86,2018-02-18,B
48.079,37.764,2018-02-18,B
47.991,37.586,2018-02-18,B
48.431,38.255,2018-02-18,B
48.399,38.355,2018-02-18,E
48.748,38.869,2018-02-18,E
48.654,39.479,2018-02-18,B
48.473,38.457,2018-02-18,E
48.429,38.009,2018-02-18,B
48.569,38.525,2018-02-18,E
48.749,38.806,2018-02-18,E
48.426,38.171,2018-02-18,E
47.099,37.82,2018-02-18,E
48.534,38.4,2018-02-18,E
48.619,38.428,2018-02-18,B
47.175,37.811,2018-02-18,B
48.133,37.808,2018-02-18,B
48.062,37.697,2018-02-18,E
47.148,37.788,2018-02-18,B
48.143,37.826,2018-02-18,B
48.643,38.477,2018-02-18,B
47.945,37.547,2018-02-18,E
47.242,37.792,2018-02-18,B
48.584,38.357,2018-02-18,E
47.943,37.505,2018-02-18,E
48.292,25.94,2018-02-18,P
46.656,32.618,2018-02-18,P
49.841,24.03,2018-02-18,P
48.459,35.039,2018-02-18,P
48.438,38.224,2018-02-18,E
49.981,36.253,2018-02-18,P
